,prediction,Truelabel
1361,8.0,8.0
1362,8.0,8.0
1363,8.0,8.0
1364,8.0,8.0
1365,8.0,8.0
1366,8.0,8.0
1367,8.0,8.0
1368,8.0,8.0
1369,8.0,8.0
1370,8.0,8.0
1371,8.0,8.0
1372,8.0,8.0
1373,8.0,8.0
1374,8.0,8.0
1375,8.0,8.0
1376,8.0,8.0
1377,8.0,8.0
1378,8.0,8.0
1379,8.0,8.0
1380,8.0,8.0
1381,8.0,8.0
1382,8.0,8.0
1383,8.0,8.0
1384,8.0,8.0
1385,7.0,8.0
1386,8.0,8.0
1387,8.0,8.0
1388,8.0,8.0
1389,8.0,8.0
1390,8.0,8.0
1391,8.0,8.0
1392,8.0,8.0
1393,8.0,8.0
1394,8.0,8.0
1395,8.0,8.0
1396,8.0,8.0
1397,8.0,8.0
1398,8.0,8.0
1399,8.0,8.0
1400,8.0,8.0
1401,8.0,8.0
1402,8.0,8.0
1403,8.0,8.0
1404,8.0,8.0
1405,8.0,8.0
1406,8.0,8.0
1407,9.0,8.0
1408,8.0,8.0
1409,8.0,8.0
1410,8.0,8.0
1411,8.0,8.0
1412,8.0,8.0
1413,8.0,8.0
1414,8.0,8.0
1415,8.0,8.0
1416,8.0,8.0
1417,8.0,8.0
1418,8.0,8.0
1419,8.0,8.0
1420,8.0,8.0
1421,8.0,8.0
1422,8.0,8.0
1423,9.0,9.0
1424,9.0,9.0
1425,9.0,9.0
1426,9.0,9.0
1427,9.0,9.0
1428,9.0,9.0
1429,9.0,9.0
1430,9.0,9.0
1431,9.0,9.0
1432,9.0,9.0
1433,9.0,9.0
1434,9.0,9.0
1435,9.0,9.0
1436,9.0,9.0
1437,9.0,9.0
1438,9.0,9.0
1439,9.0,9.0
1440,9.0,9.0
1441,9.0,9.0
1442,9.0,9.0
1443,9.0,9.0
1444,9.0,9.0
1445,9.0,9.0
1446,9.0,9.0
1447,9.0,9.0
1448,9.0,9.0
1449,9.0,9.0
1450,9.0,9.0
1451,9.0,9.0
1452,9.0,9.0
1453,9.0,9.0
1454,9.0,9.0
1455,9.0,9.0
1456,9.0,9.0
1457,9.0,9.0
1458,9.0,9.0
1459,9.0,9.0
1460,9.0,9.0
1461,9.0,9.0
1462,9.0,9.0
1463,9.0,9.0
1464,9.0,9.0
1465,9.0,9.0
1466,9.0,9.0
1467,9.0,9.0
1468,9.0,9.0
1469,9.0,9.0
1470,9.0,9.0
1471,9.0,9.0
1472,9.0,9.0
1473,9.0,9.0
1474,9.0,9.0
1475,9.0,9.0
1476,9.0,9.0
1477,9.0,9.0
1478,9.0,9.0
1479,9.0,9.0
1480,9.0,9.0
1481,9.0,9.0
1482,9.0,9.0
1483,9.0,9.0
1484,9.0,9.0
1485,9.0,9.0
1486,9.0,9.0
1487,9.0,9.0
1488,9.0,9.0
1489,9.0,9.0
1490,9.0,9.0
1491,9.0,9.0
1492,9.0,9.0
1493,9.0,9.0
1494,9.0,9.0
1495,9.0,9.0
1496,9.0,9.0
1497,9.0,9.0
1498,9.0,9.0
1499,9.0,9.0
1500,9.0,9.0
1501,9.0,9.0
1502,9.0,9.0
1503,9.0,9.0
1504,9.0,9.0
1505,9.0,9.0
1506,9.0,9.0
1507,9.0,9.0
1508,9.0,9.0
1509,9.0,9.0
1510,9.0,9.0
1511,9.0,9.0
1512,9.0,9.0
1513,9.0,9.0
1514,9.0,9.0
1515,9.0,9.0
1516,9.0,9.0
1517,9.0,9.0
1518,9.0,9.0
1519,9.0,9.0
1520,9.0,9.0
1521,9.0,9.0
1522,9.0,9.0
1523,9.0,9.0
1524,9.0,9.0
1525,9.0,9.0
1526,9.0,9.0
1527,9.0,9.0
1528,9.0,9.0
1529,9.0,9.0
1530,9.0,9.0
1531,9.0,9.0
1532,9.0,9.0
1533,9.0,9.0
1534,9.0,9.0
1535,9.0,9.0
1536,9.0,9.0
1537,9.0,9.0
1538,9.0,9.0
1539,0.0,9.0
1540,9.0,9.0
1541,9.0,9.0
1542,9.0,9.0
1543,9.0,9.0
1544,9.0,9.0
1545,9.0,9.0
1546,9.0,9.0
1547,9.0,9.0
1548,9.0,9.0
1549,9.0,9.0
1550,9.0,9.0
1551,9.0,9.0
1552,9.0,9.0
1553,9.0,9.0
1554,9.0,9.0
1555,9.0,9.0
1556,9.0,9.0
1557,9.0,9.0
1558,9.0,9.0
1559,9.0,9.0
1560,9.0,9.0
1561,9.0,9.0
1562,9.0,9.0
1563,9.0,9.0
1564,9.0,9.0
1565,9.0,9.0
1566,9.0,9.0
1567,9.0,9.0
1568,9.0,9.0
1569,9.0,9.0
1570,9.0,9.0
1571,9.0,9.0
